slave_unit,date_stamp,time_stamp,apparent_power,real_power,total_power
2,150801,00:04:00,0.0170930549502,-0.0331699736416,0.0373151414096
2,150801,00:05:00,0.0174090173095,-0.0318357311189,0.03628481552
2,150801,00:06:00,0.0178034305573,-0.0312079414725,0.0359290651977
2,150801,00:07:00,0.018054978922,-0.0314706750214,0.0362820290029
2,150801,00:08:00,0.0173514001071,-0.0320998430252,0.0364893265069
2,150801,00:09:00,0.017946947366,-0.0316639989614,0.0363964512944
2,150801,00:10:00,0.018926538527,-0.0313716419041,0.0366386920214
2,150801,00:11:00,0.0191781818867,-0.0315042845905,0.0368825532496
2,150801,00:12:00,0.0192610733211,-0.031446620822,0.0368765369058
2,150801,00:13:00,0.0184913557023,-0.0313598066568,0.0364056006074
2,150801,00:14:00,0.0183104258031,-0.0314210727811,0.0363669581711
2,150801,00:15:00,0.0185662768781,-0.0315423123538,0.0366008765996
2,150801,00:16:00,0.0195210743695,-0.0316450297832,0.0371817201376
2,150801,00:17:00,0.0191901661456,-0.0315657071769,0.0369412563741
2,150801,00:18:00,0.0192419756204,-0.0314547494054,0.0368734970689
2,150801,00:19:00,0.0192657038569,-0.0312640331686,0.0367233864963
2,150801,00:20:00,0.0200234912336,-0.0321242921054,0.0380136817694
2,150801,00:21:00,0.0192249994725,-0.0318707413971,0.0373117551208
2,150801,00:22:00,0.0194080527872,-0.0323543511331,0.0377289876342
2,150801,00:23:00,0.0192365478724,-0.0322420299053,0.0382914282382
2,150801,00:24:00,0.0197091139853,-0.0317880734801,0.0374509096146
2,150801,00:25:00,0.0194122660905,-0.0317691117525,0.0377539023757
2,150801,00:26:00,0.0197513569146,-0.0321298763156,0.0377153158188
2,150801,00:27:00,0.0197266172618,-0.0316253937781,0.0372733809054
2,150801,00:28:00,0.0193268060684,-0.0321380719543,0.0375017486513
2,150801,00:29:00,0.0171336401254,-0.0316549427807,0.0361898206174
2,150801,00:30:00,0.0185396503657,-0.0314905159175,0.0365427285433
2,150801,00:31:00,0.0199269726872,-0.0318141058087,0.037539601326
2,150801,00:32:00,0.019727403298,-0.031591810286,0.0372453071177
2,150801,00:33:00,0.0189122669399,-0.0311113279313,0.0364086329937
2,150801,00:34:00,0.0194668006152,-0.032064396888,0.0375522635877
2,150801,00:35:00,0.0193744692951,-0.0317961834371,0.0372339524329
2,150801,00:36:00,0.0188048146665,-0.0313466079533,0.0371033772826
2,150801,00:37:00,0.0197480563074,-0.0315157286823,0.0374217145145
2,150801,00:38:00,0.0196854434907,-0.0319110937417,0.0375972725451
2,150801,00:39:00,0.0196260809898,-0.0319366008043,0.0376365967095
2,150801,00:40:00,0.0195193886757,-0.0321239605546,0.0377846807241
2,150801,00:41:00,0.0191918201745,-0.031773198396,0.0372479707003
2,150801,00:42:00,0.0199790317565,-0.031651481986,0.0373659729958
2,150801,00:43:00,0.0196271128953,-0.0320511423051,0.037583231926
2,150801,00:50:00,0.0204797554761,-0.032414495945,0.0383421443403
2,150801,00:51:00,0.0203337259591,-0.0325340852141,0.0383657030761
2,150801,00:52:00,0.019703771919,-0.0319267064333,0.0375173725188
2,150801,00:53:00,0.0203474350274,-0.0324242301285,0.0382798761129
2,150801,00:54:00,0.0200443305075,-0.0320626869798,0.0378125794232
2,150801,00:55:00,0.0203710291535,-0.0321931727231,0.0380969718099
2,150801,00:56:00,0.0197328794748,-0.0319831036031,0.0375806540251
2,150801,00:57:00,0.0194835811853,-0.0315372236073,0.0370702892542
2,150801,00:58:00,0.0201486051083,-0.0322573408484,0.0380329117179
2,150801,00:59:00,0.0201529376209,-0.0321519635618,0.0379458777606
2,150801,01:00:00,0.0207070410252,-0.0317511074245,0.0379066541791
2,150801,01:01:00,0.0194670967758,-0.0321624688804,0.0375951081514
2,150801,01:02:00,0.0167429968715,-0.0312464684248,0.0354495383799
2,150801,01:03:00,0.0181806851178,-0.0313811190426,0.0362672284245
2,150801,08:51:00,0.0191229581833,-0.0314576998353,0.0368140526116
2,150801,08:52:00,0.0178258121014,-0.0306765716523,0.0354797355831
2,150801,08:53:00,0.018664970994,-0.0308895949274,0.0360908322036
2,150801,08:54:00,0.0190594177693,-0.0312254372984,0.0365826375782
2,150801,08:55:00,0.0189459528774,-0.0314047075808,0.0366770327091
2,150801,08:56:00,0.0187185835093,-0.0310988761485,0.0362977348268
2,150801,08:57:00,0.0191601943225,-0.0312504209578,0.0366565398872
2,150801,08:58:00,0.0182465650141,-0.029785765335,0.034930344671
2,150801,08:59:00,0.0190250743181,-0.0312219653279,0.0365617908537
2,150801,09:00:00,0.0165833905339,-0.030142493546,0.0344031788409
2,150801,09:01:00,0.020189890638,-0.0334584414959,0.0390781164169
2,150801,09:02:00,0.0192510001361,-0.0304003208876,0.0359830595553
2,150801,09:03:00,0.0186704080552,-0.0305616557598,0.0358133912086
2,150801,09:04:00,0.0191996116191,-0.0315152034163,0.0369030237198
2,150801,09:05:00,0.0202402323484,-0.0335886999965,0.03921565786
2,150801,09:06:00,0.0167845208198,-0.0309371072799,0.0351969413459
2,150801,09:07:00,0.017970668152,-0.0314136855304,0.0361906699836
2,150801,09:08:00,0.0183887574822,-0.0335370115936,0.0382475815713
2,150801,09:09:00,0.0208940599114,-0.0315736532211,0.0378610268235
2,150801,09:10:00,0.0171227324754,-0.0308771375567,0.035307019949
2,150801,09:11:00,0.0169330611825,-0.0301474630833,0.034577421844
2,150801,09:12:00,0.0190891008824,-0.0313808843493,0.0367308296263
2,150801,09:13:00,0.0164588969201,-0.0326255559921,0.0365420617163
