id_sensor,date_stamp,time_stamp,mini_volts,temperature,irradiance
0,150731,00:00:00,0.0,28.2406976287,0.0
0,150731,00:01:00,0.0,28.2406976287,0.0
0,150731,00:02:00,0.0,28.2406976287,0.0
0,150731,00:03:00,0.0,28.1777521697,0.0
0,150731,00:04:00,0.0,28.1462798827,0.0
0,150731,00:05:00,0.0,28.0833361935,0.0
0,150731,00:06:00,0.0,28.1148078906,0.0
0,150731,00:07:00,0.0,28.1777521697,0.0
0,150731,00:08:00,0.0,28.1777521697,0.0
0,150731,00:09:00,0.0,28.1777521697,0.0
0,150731,00:10:00,0.0,28.1462798827,0.0
0,150731,00:11:00,0.0,28.1148078906,0.0
0,150731,00:12:00,0.0234375,28.1148078906,0.428826371714
0,150731,00:13:00,0.0,28.1462798827,0.0
0,150731,00:14:00,0.0,28.0833361935,0.0
0,150731,00:15:00,0.0,28.0518647913,0.0
0,150731,00:16:00,0.0,28.020393684,0.0
0,150731,00:17:00,0.0,27.9889228716,0.0
0,150731,00:18:00,0.0,27.9889228716,0.0
0,150731,00:19:00,0.0546875,27.9574523542,1.00067347566
0,150731,00:20:00,0.0,27.9889228716,0.0
0,150731,00:21:00,0.0,27.9259821317,0.0
0,150731,00:22:00,0.0,27.9259821317,0.0
0,150731,00:23:00,0.0,27.8315732334,0.0
0,150731,00:24:00,0.0,27.8315732334,0.0
0,150731,00:25:00,0.0,27.7686354422,0.0
0,150731,00:26:00,0.0,27.8630425712,0.0
0,150731,00:27:00,0.0,27.9259821317,0.0
0,150731,00:28:00,0.0,27.894512204,0.0
0,150731,00:29:00,0.0,27.8630425712,0.0
0,150731,00:30:00,0.0,27.894512204,0.0
0,150731,00:31:00,0.0,27.8630425712,0.0
0,150731,00:32:00,0.0,27.9259821317,0.0
0,150731,00:33:00,0.0,27.9574523542,0.0
0,150731,00:34:00,0.0,27.9574523542,0.0
0,150731,00:35:00,0.0,27.9889228716,0.0
0,150731,00:36:00,0.0,27.9889228716,0.0
0,150731,00:37:00,0.0,27.9889228716,0.0
0,150731,00:38:00,0.0,28.0518647913,0.0
0,150731,00:39:00,0.0,28.0833361935,0.0
0,150731,00:40:00,0.0,28.0518647913,0.0
0,150731,00:41:00,0.0,28.0833361935,0.0
0,150731,00:42:00,0.0,28.1148078906,0.0
0,150731,00:43:00,0.0,28.1462798827,0.0
0,150731,00:44:00,0.0,28.1462798827,0.0
0,150731,00:45:00,0.0,28.2092247517,0.0
0,150731,00:46:00,0.0,28.2406976287,0.0
0,150731,00:47:00,0.0,28.2406976287,0.0
0,150731,00:48:00,0.0,28.3351180294,0.0
0,150731,00:49:00,0.0,28.2721708006,0.0
0,150731,00:50:00,0.0,28.3036442675,0.0
0,150731,00:51:00,0.0,28.3351180294,0.0
0,150731,00:52:00,0.0,28.3980664383,0.0
0,150731,00:53:00,0.0,28.3665920863,0.0
0,150731,00:54:00,0.0,28.4610160272,0.0
0,150731,00:55:00,0.0,28.4610160272,0.0
0,150731,00:56:00,0.0,28.4610160272,0.0
0,150731,00:57:00,0.0,28.4295410852,0.0
0,150731,00:58:00,0.0,28.3980664383,0.0
0,150731,00:59:00,0.0,28.4295410852,0.0
0,150731,01:00:00,0.0,28.3980664383,0.0
0,150731,01:01:00,0.0,28.3980664383,0.0
0,150731,01:02:00,0.0,28.3980664383,0.0
0,150731,01:03:00,0.0,28.4610160272,0.0
0,150731,01:04:00,0.0,28.4610160272,0.0
0,150731,01:05:00,0.0,28.4610160272,0.0
0,150731,01:06:00,0.0,28.5239667962,0.0
0,150731,01:07:00,0.0,28.5239667962,0.0
0,150731,01:08:00,0.0,28.5554426233,0.0
0,150731,01:09:00,0.0,28.5554426233,0.0
0,150731,01:10:00,0.0,28.5869187455,0.0
0,150731,01:11:00,0.0,28.5239667962,0.0
0,150731,01:12:00,0.0,28.4924912642,0.0
0,150731,01:13:00,0.0,28.5239667962,0.0
0,150731,01:14:00,0.0,28.4610160272,0.0
0,150731,01:15:00,0.0,28.4295410852,0.0
0,150731,01:16:00,0.0,28.3980664383,0.0
0,150731,01:17:00,0.0,28.3980664383,0.0
0,150731,01:18:00,0.0,28.3351180294,0.0
0,150731,01:19:00,0.0,28.3351180294,0.0
0,150731,01:20:00,0.0,28.3665920863,0.0
0,150731,01:21:00,0.0,28.3351180294,0.0
0,150731,01:22:00,0.0,28.3665920863,0.0
0,150731,01:23:00,0.0,28.3665920863,0.0
0,150731,01:24:00,0.0,28.3665920863,0.0
0,150731,01:25:00,0.0,28.3351180294,0.0
0,150731,01:26:00,0.0,28.3351180294,0.0
0,150731,01:27:00,0.0,28.2721708006,0.0
0,150731,01:28:00,0.0,28.2406976287,0.0
0,150731,01:29:00,0.0,28.1462798827,0.0
0,150731,01:30:00,0.0,28.1148078906,0.0
0,150731,01:31:00,0.0,28.0833361935,0.0
0,150731,01:32:00,0.0,28.1148078906,0.0
0,150731,01:33:00,0.0,28.1148078906,0.0
0,150731,01:34:00,0.0,28.0518647913,0.0
0,150731,01:35:00,0.0,27.9889228716,0.0
0,150731,01:36:00,0.0,28.0518647913,0.0
0,150731,01:37:00,0.0,28.0833361935,0.0
0,150731,01:38:00,0.0,28.0833361935,0.0
0,150731,01:39:00,0.0,28.0518647913,0.0
0,150731,01:40:00,0.0,28.1148078906,0.0
0,150731,01:41:00,0.0,28.0518647913,0.0
0,150731,01:42:00,0.0,28.0518647913,0.0
0,150731,01:43:00,0.0,28.0833361935,0.0
0,150731,01:44:00,0.0,28.1148078906,0.0
0,150731,01:45:00,0.0,28.0833361935,0.0
0,150731,01:46:00,0.0,28.0833361935,0.0
0,150731,01:47:00,0.0,28.0833361935,0.0
0,150731,01:48:00,0.0,28.0833361935,0.0
0,150731,01:49:00,0.0,28.1462798827,0.0
0,150731,01:50:00,0.0,28.0833361935,0.0
0,150731,01:51:00,0.0,28.1462798827,0.0
0,150731,01:52:00,0.0,28.1148078906,0.0
0,150731,01:53:00,0.0,28.1148078906,0.0
0,150731,01:54:00,0.0,28.0833361935,0.0
0,150731,01:55:00,0.0,28.1462798827,0.0
0,150731,01:56:00,0.0,28.1148078906,0.0
0,150731,01:57:00,0.0,28.0833361935,0.0
0,150731,01:58:00,0.0,28.0518647913,0.0
0,150731,01:59:00,0.0,27.9889228716,0.0
0,150731,02:00:00,0.0,27.9889228716,0.0
0,150731,02:01:00,0.0,27.9574523542,0.0
0,150731,02:02:00,0.0,28.020393684,0.0
0,150731,02:03:00,0.0,27.9889228716,0.0
0,150731,02:04:00,0.0,27.894512204,0.0
0,150731,02:05:00,0.0,27.9259821317,0.0
0,150731,02:06:00,0.0,27.894512204,0.0
0,150731,02:07:00,0.0,27.894512204,0.0
0,150731,02:08:00,0.0,27.8630425712,0.0
0,150731,02:09:00,0.0,27.8315732334,0.0
0,150731,02:10:00,0.0,27.7686354422,0.0
0,150731,02:11:00,0.0,27.8630425712,0.0
0,150731,02:12:00,0.0,27.8315732334,0.0
0,150731,02:13:00,0.0,27.8001041903,0.0
0,150731,02:14:00,0.0,27.7371669889,0.0
0,150731,02:15:00,0.0,27.6742309668,0.0
0,150731,02:16:00,0.0,27.642763398,0.0
0,150731,02:17:00,0.0,27.642763398,0.0
0,150731,02:18:00,0.0,27.611296124,0.0
0,150731,02:19:00,0.0,27.5483624605,0.0
0,150731,02:20:00,0.0,27.5483624605,0.0
0,150731,02:21:00,0.0,27.642763398,0.0
0,150731,02:22:00,0.0,27.642763398,0.0
0,150731,02:23:00,0.0,27.7056988304,0.0
0,150731,02:24:00,0.0,27.6742309668,0.0
0,150731,02:25:00,0.0,27.6742309668,0.0
0,150731,02:26:00,0.0,27.6742309668,0.0
0,150731,02:27:00,0.0,27.7056988304,0.0
0,150731,02:28:00,0.0,27.6742309668,0.0
0,150731,02:29:00,0.0,27.7371669889,0.0
0,150731,02:30:00,0.0,27.7371669889,0.0
0,150731,02:31:00,0.0,27.7371669889,0.0
0,150731,02:32:00,0.0,27.6742309668,0.0
0,150731,02:33:00,0.0,27.6742309668,0.0
0,150731,02:34:00,0.0,27.642763398,0.0
0,150731,02:35:00,0.0,27.611296124,0.0
0,150731,02:36:00,0.0,27.642763398,0.0
0,150731,02:37:00,0.0,27.5798291448,0.0
0,150731,02:38:00,0.0,27.611296124,0.0
0,150731,02:39:00,0.0,27.642763398,0.0
0,150731,02:40:00,0.0,27.5798291448,0.0
0,150731,02:41:00,0.0,27.5798291448,0.0
0,150731,02:42:00,0.0,27.642763398,0.0
0,150731,02:43:00,0.0,27.611296124,0.0
0,150731,02:44:00,0.0,27.5798291448,0.0
0,150731,02:45:00,0.0,27.5798291448,0.0
0,150731,02:46:00,0.0,27.611296124,0.0
0,150731,02:47:00,0.0,27.611296124,0.0
0,150731,02:48:00,0.0,27.642763398,0.0
0,150731,02:49:00,0.0,27.611296124,0.0
0,150731,02:50:00,0.0,27.6742309668,0.0
0,150731,02:51:00,0.0,27.642763398,0.0
0,150731,02:52:00,0.0,27.642763398,0.0
0,150731,02:53:00,0.0,27.6742309668,0.0
0,150731,02:54:00,0.0,27.7056988304,0.0
0,150731,02:55:00,0.0,27.642763398,0.0
0,150731,02:56:00,0.0,27.7056988304,0.0
0,150731,02:57:00,0.0,27.7056988304,0.0
