date_stamp,time_stamp,apparent_power,real_power,total_power
150716,00:00:00,0.0,0.0,0.0
150716,00:01:00,0.0,0.0,0.0
150716,00:02:00,0.0169964712113,-0.0304437559098,0.0348669216037
150716,00:03:00,0.0181132089347,-0.0305077228695,0.0354797057807
150716,00:04:00,0.0175956003368,-0.0305058546364,0.0352166481316
150716,00:05:00,0.0179334357381,-0.0303229298443,0.0352290831506
150716,00:06:00,0.0172986574471,-0.0306854359806,0.0352255515754
150716,00:07:00,0.0185114145279,-0.0305401328951,0.0357123538852
150716,00:08:00,0.0186356492341,-0.03030529432,0.0354144908488
150716,00:09:00,0.0169568993151,-0.0307106040418,0.0353306345642
150716,00:10:00,0.0166233330965,-0.0310502331704,0.0350721664727
150716,00:11:00,0.0170225948095,-0.0307458061725,0.0349806547165
150716,00:12:00,0.0,0.0,0.0
150716,00:13:00,0.0,0.0,0.0
150716,00:14:00,0.0,0.0,0.0
150716,00:15:00,0.0,0.0,0.0
150716,00:16:00,0.0,0.0,0.0
150716,00:17:00,0.0,0.0,0.0
150716,00:18:00,0.0,0.0,0.0
150716,00:19:00,0.0,0.0,0.0
150716,00:20:00,0.0,0.0,0.0
150716,00:21:00,0.0,0.0,0.0
150716,00:22:00,0.0,0.0,0.0
150716,00:23:00,0.0,0.0,0.0
150716,00:24:00,0.0,0.0,0.0
150716,00:25:00,0.0,0.0,0.0
150716,00:26:00,0.0,0.0,0.0
150716,00:27:00,0.0,0.0,0.0
150716,00:28:00,0.0,0.0,0.0
150716,00:29:00,0.0,0.0,0.0
150716,00:30:00,0.0,0.0,0.0
150716,00:31:00,0.0,0.0,0.0
150716,00:32:00,0.0,0.0,0.0
150716,00:33:00,0.0,0.0,0.0
150716,00:34:00,0.0,0.0,0.0
150716,00:35:00,0.0,0.0,0.0
150716,00:36:00,-1.57623890118e-05,0.0,0.0
150716,00:37:00,0.0,0.0,0.0
150716,00:38:00,0.0,0.0,0.0
150716,00:39:00,0.0,0.0,0.0
150716,00:40:00,0.0,0.0,0.0
150716,00:41:00,0.0,0.0,0.0
150716,00:42:00,0.0,0.0,0.0
150716,00:43:00,0.0,0.0,0.0
150716,00:44:00,0.0,0.0,0.0
150716,00:45:00,0.0,0.0,0.0
150716,00:46:00,0.0,0.0,0.0
150716,00:47:00,0.0,0.0,0.0
150716,00:48:00,0.0,0.0,0.0
150716,00:49:00,0.0,0.0,0.0
150716,00:50:00,0.0,0.0,0.0
150716,00:51:00,0.0,0.0,0.0
150716,00:52:00,0.0,0.0,0.0
150716,00:53:00,0.0,0.0,0.0
150716,00:54:00,0.0,0.0,0.0
150716,00:55:00,0.0,0.0,0.0
150716,00:56:00,0.0,0.0,0.0
150716,00:57:00,0.0,0.0,0.0
150716,00:58:00,0.0,0.0,0.0
150716,00:59:00,0.0,0.0,0.0
150716,01:00:00,0.0,0.0,0.0
150716,01:01:00,0.0,0.0,0.0
150716,01:02:00,0.0,0.0,0.0
150716,01:03:00,0.0,0.0,0.0
150716,01:04:00,0.0,0.0,0.0
150716,01:05:00,0.0,0.0,0.0
150716,01:06:00,0.0,0.0,0.0
