id_sensor,date_stamp,time_stamp,mini_volts,temperature,irradiance
0,150801,00:41:00,0.0,25.9754039322,0.0
0,150801,00:44:00,0.0,26.0697606798,0.0
0,150801,00:45:00,0.0,26.0697606798,0.0
0,150801,00:46:00,0.0,26.164120077,0.0
0,150801,00:47:00,0.0,26.164120077,0.0
0,150801,00:48:00,0.0,26.1012135177,0.0
0,150801,00:49:00,0.0,26.1326666502,0.0
0,150801,00:50:00,0.0,26.0697606798,0.0
0,150801,00:51:00,0.0,26.1326666502,0.0
0,150801,00:52:00,0.0,26.1012135177,0.0
0,150801,00:53:00,0.0,26.1012135177,0.0
0,150801,00:54:00,0.0,26.0697606798,0.0
0,150801,00:55:00,0.0,26.1326666502,0.0
0,150801,00:56:00,0.0,26.1012135177,0.0
0,150801,00:57:00,0.0,26.164120077,0.0
0,150801,00:58:00,0.0,26.1326666502,0.0
0,150801,00:59:00,0.0,26.164120077,0.0
0,150801,01:00:00,0.0,26.164120077,0.0
0,150801,01:01:00,0.0,26.2270278139,0.0
0,150801,01:02:00,0.0,26.1955737982,0.0
0,150801,01:03:00,0.0,26.1955737982,0.0
0,150801,01:04:00,0.0,26.164120077,0.0
0,150801,01:05:00,0.0,26.164120077,0.0
0,150801,01:06:00,0.0,26.1326666502,0.0
0,150801,01:07:00,0.0,26.164120077,0.0
0,150801,01:08:00,0.0,26.164120077,0.0
0,150801,01:09:00,0.0,26.164120077,0.0
0,150801,01:10:00,0.0,26.1326666502,0.0
0,150801,01:11:00,0.0,26.1326666502,0.0
0,150801,01:12:00,0.0,26.1012135177,0.0
0,150801,01:13:00,0.0,26.1326666502,0.0
0,150801,01:14:00,0.0,26.1012135177,0.0
0,150801,01:15:00,0.0,26.1012135177,0.0
0,150801,01:16:00,0.0,26.0383081362,0.0
0,150801,01:17:00,0.0,26.0383081362,0.0
0,150801,01:18:00,0.0,26.0383081362,0.0
0,150801,01:19:00,0.0,26.0697606798,0.0
0,150801,01:20:00,0.0,25.9754039322,0.0
0,150801,01:21:00,0.0,26.006855887,0.0
0,150801,01:22:00,0.0,25.9754039322,0.0
0,150801,01:23:00,0.0,25.9754039322,0.0
0,150801,01:24:00,0.0,25.8495990567,0.0
0,150801,01:25:00,0.0,25.881049834,0.0
0,150801,01:26:00,0.0,25.8495990567,0.0
0,150801,01:27:00,0.0,25.881049834,0.0
0,150801,01:28:00,0.0,25.9125009057,0.0
0,150801,01:29:00,0.0,25.9439522717,0.0
0,150801,01:30:00,0.0,25.9439522717,0.0
0,150801,01:31:00,0.0,25.9754039322,0.0
0,150801,01:32:00,0.0,25.9439522717,0.0
0,150801,01:33:00,0.0,25.9125009057,0.0
0,150801,01:34:00,0.0,25.9439522717,0.0
0,150801,01:35:00,0.0,25.9125009057,0.0
0,150801,01:36:00,0.0,25.9125009057,0.0
0,150801,01:37:00,0.0,25.881049834,0.0
0,150801,01:38:00,0.0,25.881049834,0.0
0,150801,01:39:00,0.0,25.8495990567,0.0
0,150801,01:40:00,0.0,25.881049834,0.0
0,150801,01:41:00,0.0,25.881049834,0.0
0,150801,01:42:00,0.0,25.8495990567,0.0
0,150801,01:43:00,0.0,25.9125009057,0.0
