date_stamp,time_stamp,mini_volts,temperature,irradiance
150620,00:00:00,-0.109375,28.5869187455,-2.00071818867
150620,00:01:00,-0.1796875,28.6813488824,-3.2867392613
150620,00:02:00,-0.1640625,28.5869187455,-3.001077283
150620,00:03:00,-0.078125,28.5554426233,-1.42910687158
150620,00:04:00,-0.1640625,28.5239667962,-3.00117157869
150620,00:05:00,-0.1875,28.4924912642,-3.42996426067
150620,00:06:00,-0.140625,28.6813488824,-2.57223072623
150620,00:07:00,-0.1875,28.6183951627,-3.42974872768
150620,00:08:00,-0.109375,28.4295410852,-2.00087535334
150620,00:09:00,-0.1328125,28.4924912642,-2.42955801798
150620,00:10:00,-0.15625,28.5554426233,-2.85821374317
150620,00:11:00,-0.2109375,28.5554426233,-3.85858855327
150620,00:12:00,-0.140625,28.6813488824,-2.57223072623
150620,00:13:00,-0.125,28.6813488824,-2.28642731221
150620,00:14:00,-0.15625,28.7128261848,-2.857989242
150620,00:15:00,-0.1875,28.6183951627,-3.42974872768
150620,00:16:00,-0.1953125,28.7128261848,-3.5724865525
150620,00:17:00,-0.234375,28.6813488824,-4.28705121038
150620,00:18:00,-0.234375,28.6183951627,-4.2871859096
150620,00:19:00,-0.15625,28.4924912642,-2.85830355056
150620,00:20:00,-0.140625,28.5554426233,-2.57239236885
150620,00:21:00,-0.1796875,28.5554426233,-3.28694580464
150620,00:22:00,-0.15625,28.4924912642,-2.85830355056
150620,00:23:00,-0.1640625,28.4610160272,-3.00126587853
150620,00:24:00,-0.1484375,28.4295410852,-2.71547369382
150620,00:25:00,-0.1484375,28.4610160272,-2.71543103296
150620,00:26:00,-0.171875,28.3980664383,-3.14428209598
150620,00:27:00,-0.1328125,28.5869187455,-2.42944351481
150620,00:28:00,-0.1484375,28.3665920863,-2.71555901837
150620,00:29:00,-0.1640625,28.5869187455,-3.001077283
150620,00:30:00,-0.1484375,28.4295410852,-2.71547369382
150620,00:31:00,-0.0078125,28.4924912642,-0.142915177528
150620,00:32:00,-0.15625,28.4610160272,-2.85834845574
150620,00:33:00,-0.1015625,28.5554426233,-1.85783893306
150620,00:34:00,-0.1953125,28.5554426233,-3.57276717896
150620,00:35:00,-0.1953125,28.3980664383,-3.57304783635
150620,00:36:00,-0.1953125,28.4610160272,-3.57293556968
150620,00:37:00,-0.140625,28.4924912642,-2.5724731955
150620,00:38:00,-0.1328125,28.3980664383,-2.42967252872
150620,00:39:00,-0.1796875,28.4610160272,-3.2871007241
150620,00:40:00,-0.203125,28.3665920863,-3.7160281304
150620,00:41:00,-0.140625,28.3665920863,-2.57263485951
150620,00:42:00,-0.171875,28.4295410852,-3.14423269811
150620,00:43:00,-0.3515625,28.3665920863,-6.43158714876
150620,00:44:00,-0.140625,28.3351180294,-2.57267527773
150620,00:45:00,-0.21875,28.2406976287,-4.00212794764
150620,00:46:00,-0.2734375,28.3665920863,-5.00234556015
150620,00:47:00,-0.171875,28.2092247517,-3.14457850613
150620,00:48:00,-0.1953125,28.2092247517,-3.57338466605
150620,00:49:00,-0.203125,28.1777521697,-3.71637844102
150620,00:50:00,-0.1640625,28.3351180294,-3.00145449069
150620,00:51:00,-0.171875,28.4295410852,-3.14423269811
150620,00:52:00,-0.1953125,28.3036442675,-3.57321624563
150620,00:53:00,-0.21875,28.2406976287,-4.00212794764
150620,00:54:00,-0.15625,28.3980664383,-2.85843826908
150620,00:55:00,-0.171875,28.4610160272,-3.14418330132
150620,00:56:00,-0.1953125,28.3665920863,-3.57310397154
150620,00:57:00,0.0234375,28.4610160272,0.428752268361
150620,00:58:00,-0.125,28.3351180294,-2.2868224691
150620,00:59:00,-0.1484375,28.3980664383,-2.71551635562
150620,01:00:00,-0.140625,28.3665920863,-2.57263485951
150620,01:01:00,-0.1875,28.4295410852,-3.4300720343
150620,01:02:00,-0.1640625,28.3980664383,-3.00136018253
150620,01:03:00,-0.0625,28.4610160272,-1.1433393823
150620,01:04:00,-0.203125,28.3665920863,-3.7160281304
150620,01:05:00,-0.1484375,28.3665920863,-2.71555901837
150620,01:06:00,-0.203125,28.3036442675,-3.71614489546
150620,01:07:00,-0.171875,28.2721708006,-3.14447969839
150620,01:08:00,-0.15625,28.2721708006,-2.85861790763
150620,01:09:00,-0.171875,28.2721708006,-3.14447969839
150620,01:10:00,-0.1640625,28.2721708006,-3.00154880301
150620,01:11:00,-0.1484375,28.1777521697,-2.71581501459
150620,01:12:00,-0.21875,28.2092247517,-4.00219082598
150620,01:13:00,-0.171875,28.2406976287,-3.14452910171
150620,01:14:00,-0.171875,28.2721708006,-3.14447969839
150620,01:15:00,-0.1796875,28.3351180294,-3.28730729933
150620,01:16:00,-0.1640625,28.4295410852,-3.00131303001
150620,01:17:00,-0.1875,28.1462798827,-3.43055707443
150620,01:18:00,-0.171875,28.3036442675,-3.14443029615
150620,01:19:00,-0.1328125,28.3980664383,-2.42967252872
150620,01:20:00,-0.1953125,28.1148078906,-3.57355309762
150620,01:21:00,-0.1015625,28.1462798827,-1.85821841531
150620,01:22:00,-0.15625,28.1777521697,-2.85875264694
